Supplier_ID,Supplier_Name,Country,Region,Product_Category,Manufacturing_Type,Supply_Volume,Defect_Rate,Lead_Time_Days,Cost_per_Unit,Risk_Score,Sustainability_Score,Quarter,Year
S04683,Luxshare,Japan,APAC,AirPods,Semiconductor,31367,3.01,49,73.6,9,75,Q2,2024
S04684,Wistron,Malaysia,APAC,AirPods,Battery,27927,0.56,27,385.58,44,51,Q4,2026
S04685,Broadcom,Japan,APAC,iPhone,Semiconductor,25177,2.38,33,15.25,78,53,Q2,2026
S04686,Goertek,South Korea,APAC,Apple Watch,Battery,11982,4.13,50,201.29,41,56,Q1,2026
S04687,Samsung Display,China,APAC,MacBook,Assembly,25946,2.54,27,170.89,22,67,Q4,2024
S04688,AAC Technologies,India,APAC,Apple Watch,Assembly,22775,0.9,40,12.95,85,89,Q2,2025
S04689,BOE,India,APAC,AirPods,Assembly,17104,1.31,59,495.59,57,83,Q3,2026
S04690,Foxconn,China,APAC,AirPods,Battery,48948,3.98,50,467.25,11,83,Q4,2023
S04691,Murata,South Korea,APAC,Accessories,Logistics,32036,4.4,9,257.43,11,61,Q4,2026
S04692,Delta Electronics,USA,North America,iPhone,Semiconductor,6930,2.95,8,273.37,59,51,Q1,2026
S04693,Texas Instruments,Malaysia,APAC,Accessories,Assembly,8421,2.79,55,299.31,85,77,Q3,2025
S04694,Qualcomm,Taiwan,APAC,MacBook,Display,26824,2.44,26,301.52,75,60,Q3,2023
S04695,Samsung Display,Taiwan,APAC,iPad,Display,38100,1.45,52,14.98,78,78,Q2,2023
S04696,Corning,Japan,APAC,Accessories,Battery,19340,3.9,30,374.42,12,97,Q4,2025
S04697,Jabil,Taiwan,APAC,Apple Watch,Camera,7226,0.16,34,478.82,13,58,Q1,2023
S04698,Foxconn,Malaysia,APAC,Apple Watch,Camera,33908,4.05,18,166.52,19,81,Q3,2024
S04699,Sony,Japan,APAC,Apple Watch,Logistics,48458,2.12,22,150.88,80,73,Q2,2026
S04700,Intel,China,APAC,iPhone,Logistics,20504,4.01,15,83.78,60,53,Q2,2024
S04701,Jabil,Malaysia,APAC,Accessories,Display,10305,4.74,40,31.79,78,81,Q1,2025
S04702,Sony,South Korea,APAC,iPad,Camera,42286,4.95,6,404.23,21,89,Q2,2025
S04703,Pegatron,USA,North America,AirPods,Semiconductor,31023,3.86,22,382.19,41,79,Q3,2023
S04704,Wistron,Vietnam,APAC,Accessories,Display,42012,2.96,24,332.3,85,80,Q4,2025
S04705,Pegatron,USA,North America,Accessories,Semiconductor,45895,2.61,17,478.52,8,61,Q2,2024
S04706,Murata,Vietnam,APAC,iPhone,Logistics,34436,4.56,41,332.89,46,90,Q2,2025
S04707,Pegatron,Japan,APAC,iPhone,Assembly,17401,0.36,35,117.45,51,86,Q4,2024
S04708,Intel,India,APAC,iPad,Display,44277,2.81,34,231.97,97,85,Q4,2024
S04709,LG Innotek,India,APAC,MacBook,Display,8069,4.16,27,29.24,7,91,Q1,2023
S04710,Delta Electronics,China,APAC,AirPods,Battery,40433,1.68,42,469.45,33,89,Q1,2026
S04711,Goertek,USA,North America,Accessories,Camera,42430,0.83,52,96.22,90,88,Q2,2023
S04712,Wistron,India,APAC,AirPods,Battery,48358,4.86,28,172.24,34,69,Q4,2026
S04713,Jabil,USA,North America,iPad,Camera,39877,2.33,45,338.38,20,55,Q4,2026
S04714,Luxshare,Malaysia,APAC,iPhone,Assembly,3425,3.4,29,269.08,3,93,Q1,2026
S04715,Pegatron,Vietnam,APAC,iPad,Assembly,38293,0.48,14,458.47,86,58,Q3,2023
S04716,Pegatron,Taiwan,APAC,AirPods,Assembly,25928,3.75,34,86.45,39,55,Q3,2023
S04717,Sony,USA,North America,iPad,Assembly,5174,3.89,56,286.99,29,78,Q4,2024
S04718,Delta Electronics,Malaysia,APAC,iPhone,Semiconductor,10085,4.24,6,16.41,73,71,Q2,2024
S04719,Corning,Taiwan,APAC,Accessories,Display,23244,0.31,25,478.19,7,90,Q1,2025
S04720,TSMC,Taiwan,APAC,MacBook,Assembly,43852,0.85,7,322.45,30,72,Q3,2024
S04721,Samsung Display,China,APAC,AirPods,Assembly,43950,2.7,12,130.78,59,69,Q3,2026
S04722,BOE,USA,North America,AirPods,Camera,27844,1.53,25,285.56,34,93,Q4,2025
S04723,Pegatron,China,APAC,AirPods,Battery,6599,0.73,41,451.43,24,98,Q4,2023
S04724,Pegatron,USA,North America,AirPods,Logistics,38056,4.03,53,18.99,1,90,Q1,2025
S04725,NXP,Japan,APAC,Accessories,Semiconductor,16902,4.99,45,373.42,87,80,Q2,2025
S04726,Foxconn,China,APAC,iPhone,Assembly,1767,2.18,25,307.64,90,55,Q4,2024
S04727,Delta Electronics,Japan,APAC,MacBook,Logistics,21590,1.04,17,283.56,79,95,Q4,2023
S04728,LG Innotek,Taiwan,APAC,Accessories,Camera,33259,4.41,58,435.0,16,80,Q2,2024
S04729,Corning,Taiwan,APAC,iPad,Display,4247,2.97,47,404.44,62,97,Q4,2026
S04730,Luxshare,USA,North America,iPhone,Camera,1411,4.14,43,43.83,77,54,Q4,2026
S04731,Sony,USA,North America,AirPods,Semiconductor,9349,3.99,58,157.22,34,78,Q4,2025
S04732,Corning,Japan,APAC,AirPods,Logistics,22457,4.36,29,203.08,66,89,Q1,2026
S04733,Foxconn,Japan,APAC,Accessories,Logistics,20189,4.17,36,359.56,78,76,Q2,2024
S04734,Foxconn,USA,North America,iPad,Logistics,24746,3.21,17,43.44,1,88,Q4,2025
S04735,Luxshare,India,APAC,Accessories,Battery,15652,3.33,6,253.83,29,91,Q3,2025
S04736,Corning,Taiwan,APAC,Accessories,Camera,34667,0.96,25,189.62,76,61,Q4,2024
S04737,Corning,South Korea,APAC,Accessories,Battery,7449,1.79,32,42.33,51,81,Q1,2026
S04738,BOE,Malaysia,APAC,MacBook,Logistics,32052,2.8,18,490.88,28,75,Q1,2023
S04739,Intel,South Korea,APAC,iPhone,Battery,18801,2.91,56,230.06,65,70,Q1,2023
S04740,Wistron,USA,North America,iPad,Logistics,27549,3.62,47,469.16,64,85,Q1,2023
S04741,NXP,China,APAC,Accessories,Semiconductor,42620,2.91,31,63.95,76,67,Q3,2026
S04742,LG Innotek,Vietnam,APAC,MacBook,Semiconductor,35037,3.8,54,476.42,45,82,Q4,2024
S04743,Texas Instruments,Malaysia,APAC,Accessories,Display,13835,2.2,57,463.14,85,86,Q2,2023
S04744,BOE,India,APAC,iPad,Camera,20946,1.41,21,11.22,24,82,Q3,2026
S04745,Sony,Vietnam,APAC,iPad,Semiconductor,7142,0.8,6,336.43,38,94,Q4,2025
S04746,Broadcom,USA,North America,MacBook,Assembly,3190,1.04,7,93.74,52,90,Q4,2023
S04747,Intel,South Korea,APAC,Apple Watch,Logistics,21521,2.46,27,70.39,53,70,Q2,2026
S04748,Intel,Taiwan,APAC,Apple Watch,Semiconductor,19772,4.86,58,107.28,8,67,Q3,2026
S04749,Qualcomm,China,APAC,AirPods,Semiconductor,28146,3.16,14,111.92,70,66,Q4,2026
S04750,Foxconn,South Korea,APAC,iPhone,Display,13374,4.01,32,88.15,58,70,Q4,2023
S04751,Wistron,Vietnam,APAC,iPad,Display,11042,3.15,41,434.72,2,86,Q1,2024
S04752,BOE,Taiwan,APAC,Apple Watch,Assembly,39390,2.97,19,410.55,28,99,Q4,2024
S04753,Sony,China,APAC,Accessories,Display,33991,4.31,28,430.13,56,94,Q1,2024
S04754,Qualcomm,China,APAC,iPad,Logistics,46352,3.57,26,258.71,39,98,Q3,2024
S04755,Murata,South Korea,APAC,Accessories,Display,24867,4.17,26,136.16,47,83,Q2,2026
S04756,AAC Technologies,USA,North America,Accessories,Logistics,29499,0.7,43,56.31,96,91,Q4,2025
S04757,Intel,USA,North America,AirPods,Camera,7876,2.18,36,339.86,27,58,Q4,2023
S04758,BOE,Vietnam,APAC,Apple Watch,Assembly,32510,1.15,41,433.02,77,67,Q3,2026
S04759,Goertek,Vietnam,APAC,MacBook,Battery,11061,2.29,21,490.17,39,85,Q1,2026
S04760,Goertek,China,APAC,iPad,Semiconductor,20612,2.91,44,498.95,89,65,Q1,2025
S04761,BOE,Japan,APAC,AirPods,Assembly,15072,4.76,44,75.3,38,67,Q2,2023
S04762,Sony,Malaysia,APAC,iPad,Assembly,1260,3.98,10,99.91,12,61,Q4,2026
S04763,Texas Instruments,South Korea,APAC,iPhone,Camera,33840,0.58,26,281.47,80,53,Q1,2026
S04764,TSMC,South Korea,APAC,AirPods,Semiconductor,8426,4.27,45,216.35,59,51,Q1,2026
S04765,TSMC,Japan,APAC,AirPods,Camera,22366,4.35,43,185.21,26,53,Q1,2026
S04766,Delta Electronics,Vietnam,APAC,AirPods,Assembly,6659,3.75,20,163.33,23,72,Q2,2024
S04767,LG Innotek,China,APAC,Accessories,Assembly,29620,4.36,29,53.0,49,62,Q2,2023
S04768,Delta Electronics,China,APAC,AirPods,Battery,36214,1.65,27,449.33,50,52,Q2,2025
S04769,LG Innotek,South Korea,APAC,Apple Watch,Assembly,46158,0.57,29,381.76,52,61,Q1,2025
S04770,NXP,Malaysia,APAC,iPad,Camera,49196,0.67,29,416.04,35,64,Q3,2024
S04771,Luxshare,Vietnam,APAC,iPhone,Display,14417,4.57,14,299.48,29,87,Q1,2025
S04772,Foxconn,Taiwan,APAC,MacBook,Logistics,45228,0.62,50,323.62,73,75,Q3,2025
S04773,LG Innotek,Vietnam,APAC,iPhone,Semiconductor,3033,4.41,10,337.94,15,98,Q1,2023
S04774,Intel,USA,North America,iPad,Logistics,10271,1.17,42,201.74,83,63,Q3,2023
S04775,Samsung Display,Malaysia,APAC,iPad,Semiconductor,30475,3.02,31,50.37,66,69,Q2,2025
S04776,Murata,South Korea,APAC,MacBook,Camera,2903,1.17,18,443.22,94,65,Q1,2025
S04777,Corning,South Korea,APAC,iPad,Semiconductor,34383,0.15,5,396.06,4,76,Q4,2024
S04778,BOE,China,APAC,AirPods,Logistics,7455,0.89,26,147.47,97,98,Q1,2023
S04779,AAC Technologies,Malaysia,APAC,iPad,Display,33059,1.01,20,186.44,99,99,Q4,2024
S04780,BOE,India,APAC,iPad,Battery,23702,3.38,52,457.99,97,82,Q4,2023
S04781,Murata,India,APAC,Apple Watch,Camera,8203,0.61,8,272.54,13,73,Q4,2023
S04782,LG Innotek,USA,North America,iPad,Assembly,30735,4.12,34,16.34,73,75,Q2,2025
S04783,Delta Electronics,India,APAC,Accessories,Battery,48383,0.92,29,481.7,79,90,Q2,2025
S04784,Intel,South Korea,APAC,iPad,Battery,38871,4.66,10,413.6,16,70,Q2,2026
S04785,Broadcom,Japan,APAC,Apple Watch,Battery,23438,4.86,8,196.56,1,79,Q3,2026
S04786,Wistron,Vietnam,APAC,Accessories,Camera,8564,0.76,44,491.22,11,91,Q4,2023
S04787,NXP,South Korea,APAC,iPhone,Display,22763,3.9,40,383.04,44,89,Q4,2026
S04788,AAC Technologies,Japan,APAC,iPhone,Display,21908,2.31,39,391.5,47,74,Q1,2026
S04789,Pegatron,India,APAC,iPhone,Battery,30421,1.44,51,441.77,3,93,Q1,2026
S04790,AAC Technologies,China,APAC,iPhone,Semiconductor,41100,2.3,45,14.31,87,89,Q1,2024
S04791,Delta Electronics,USA,North America,iPhone,Display,47540,3.43,29,205.99,5,57,Q3,2026
S04792,Wistron,China,APAC,Accessories,Camera,3027,1.25,58,487.94,19,62,Q3,2026
S04793,NXP,China,APAC,MacBook,Camera,44362,2.42,26,34.35,16,53,Q4,2026
S04794,Jabil,Taiwan,APAC,Apple Watch,Battery,29798,1.72,48,240.14,9,57,Q3,2023
S04795,Foxconn,South Korea,APAC,Apple Watch,Display,12085,1.53,26,280.52,6,50,Q2,2023
S04796,TSMC,Japan,APAC,MacBook,Battery,22523,0.21,6,226.08,3,56,Q1,2026
S04797,AAC Technologies,South Korea,APAC,Accessories,Semiconductor,28475,2.44,45,284.16,5,74,Q4,2025
S04798,TSMC,USA,North America,Apple Watch,Camera,8269,1.9,5,107.63,46,64,Q2,2025
S04799,Intel,India,APAC,AirPods,Display,15020,0.41,57,276.45,10,66,Q1,2025
S04800,Goertek,Japan,APAC,Accessories,Camera,41120,0.31,52,302.1,40,99,Q3,2024
S04801,TSMC,Taiwan,APAC,MacBook,Battery,22245,3.49,48,208.11,90,61,Q3,2025
S04802,BOE,China,APAC,iPad,Battery,49789,1.89,5,356.8,76,70,Q1,2026
S04803,LG Innotek,Japan,APAC,MacBook,Display,16628,2.65,57,376.28,33,55,Q1,2024
S04804,Jabil,Vietnam,APAC,iPhone,Battery,49408,1.84,41,216.51,35,98,Q4,2025
S04805,Pegatron,Malaysia,APAC,MacBook,Assembly,18610,1.34,24,299.44,68,72,Q3,2024
S04806,Pegatron,Taiwan,APAC,iPhone,Display,13002,1.52,35,337.91,59,53,Q3,2024
S04807,Qualcomm,Taiwan,APAC,Apple Watch,Battery,40826,2.0,52,452.84,52,70,Q1,2026
S04808,Goertek,Japan,APAC,Accessories,Logistics,18813,3.36,10,354.01,97,68,Q1,2025
S04809,Qualcomm,Malaysia,APAC,iPad,Logistics,24770,1.27,33,238.02,34,50,Q2,2023
S04810,Luxshare,USA,North America,Apple Watch,Assembly,16448,0.61,38,445.53,99,72,Q4,2025
S04811,Texas Instruments,USA,North America,Accessories,Camera,5688,1.18,16,362.01,27,91,Q1,2026
S04812,Luxshare,South Korea,APAC,AirPods,Battery,35980,3.08,15,261.26,66,73,Q2,2024
S04813,Wistron,Vietnam,APAC,Accessories,Camera,10295,4.99,40,16.32,62,78,Q3,2023
S04814,Delta Electronics,Japan,APAC,iPad,Camera,46019,0.41,27,240.85,83,64,Q4,2024
S04815,Corning,USA,North America,AirPods,Display,37091,3.77,40,343.75,38,52,Q4,2023
S04816,Wistron,South Korea,APAC,AirPods,Logistics,34461,1.88,27,288.8,7,84,Q2,2023
S04817,BOE,Taiwan,APAC,AirPods,Assembly,21859,3.5,24,268.75,83,90,Q1,2024
S04818,Intel,South Korea,APAC,iPad,Battery,26551,2.14,33,398.74,24,86,Q2,2026
S04819,Pegatron,Taiwan,APAC,AirPods,Semiconductor,20420,0.61,56,337.23,94,53,Q4,2026
S04820,Wistron,India,APAC,Apple Watch,Battery,16748,0.24,8,437.23,8,66,Q4,2024
S04821,Intel,Japan,APAC,AirPods,Semiconductor,43495,4.49,7,324.26,34,94,Q2,2026
S04822,Jabil,Japan,APAC,AirPods,Assembly,21244,3.29,48,306.14,41,78,Q1,2025
S04823,BOE,Japan,APAC,iPhone,Logistics,32365,4.6,54,259.52,52,73,Q1,2024
S04824,Foxconn,South Korea,APAC,AirPods,Camera,36584,0.99,46,352.32,84,55,Q1,2024
S04825,Jabil,China,APAC,AirPods,Display,35507,0.58,31,49.91,100,66,Q4,2024
S04826,Pegatron,South Korea,APAC,Accessories,Assembly,38488,2.18,43,82.91,11,61,Q4,2026
S04827,Delta Electronics,India,APAC,Accessories,Battery,39894,4.62,48,268.88,49,89,Q4,2023
S04828,TSMC,Japan,APAC,AirPods,Display,34884,4.78,7,432.91,85,84,Q3,2024
S04829,AAC Technologies,Malaysia,APAC,AirPods,Logistics,41920,1.85,19,370.15,76,67,Q1,2023
S04830,Goertek,Japan,APAC,iPhone,Camera,3491,0.6,45,422.93,100,54,Q3,2025
S04831,Murata,Japan,APAC,MacBook,Display,45518,4.32,43,229.19,11,67,Q3,2025
S04832,Foxconn,Japan,APAC,Accessories,Logistics,43379,1.29,31,280.4,85,86,Q2,2025
S04833,AAC Technologies,Vietnam,APAC,iPad,Battery,26196,2.26,27,352.6,11,50,Q4,2026
S04834,NXP,India,APAC,AirPods,Assembly,7704,4.23,11,226.56,16,88,Q4,2023
S04835,Qualcomm,China,APAC,iPad,Logistics,2132,4.72,51,46.9,49,66,Q1,2025
S04836,Murata,Taiwan,APAC,AirPods,Battery,40442,0.34,18,97.96,39,74,Q2,2025
S04837,Foxconn,India,APAC,iPad,Semiconductor,28963,3.61,19,187.55,61,92,Q3,2025
S04838,Jabil,Japan,APAC,MacBook,Assembly,25549,1.13,13,121.0,88,78,Q2,2024
S04839,TSMC,South Korea,APAC,MacBook,Logistics,19244,0.63,17,116.85,47,95,Q2,2025
S04840,Foxconn,South Korea,APAC,Accessories,Assembly,3127,0.1,24,77.7,6,71,Q1,2024
S04841,Foxconn,India,APAC,iPad,Display,13519,3.36,28,39.71,99,55,Q2,2025
S04842,AAC Technologies,USA,North America,iPad,Assembly,42264,4.55,42,146.61,82,71,Q1,2025
S04843,AAC Technologies,Japan,APAC,iPhone,Logistics,10177,0.94,41,492.89,90,99,Q2,2025
S04844,AAC Technologies,Taiwan,APAC,iPhone,Logistics,17035,4.81,6,318.91,45,71,Q4,2024
S04845,Sony,USA,North America,Accessories,Assembly,27907,3.2,53,459.36,88,82,Q4,2023
S04846,Jabil,South Korea,APAC,Apple Watch,Camera,12194,3.08,30,72.22,13,59,Q3,2023
S04847,AAC Technologies,Vietnam,APAC,AirPods,Display,42277,3.16,13,130.58,67,89,Q3,2026
S04848,NXP,Japan,APAC,Accessories,Logistics,37642,1.04,43,248.86,14,93,Q4,2024
S04849,Qualcomm,Japan,APAC,Accessories,Battery,21580,4.61,5,251.15,93,73,Q4,2024
S04850,Pegatron,India,APAC,Accessories,Display,14302,3.54,35,445.11,19,80,Q1,2026
S04851,Delta Electronics,India,APAC,Accessories,Semiconductor,45198,1.81,7,420.88,58,91,Q3,2026
S04852,LG Innotek,Vietnam,APAC,MacBook,Display,47708,3.92,42,232.73,31,75,Q2,2025
S04853,Corning,Vietnam,APAC,AirPods,Assembly,16032,3.99,6,472.01,60,85,Q3,2024
S04854,Broadcom,Malaysia,APAC,MacBook,Assembly,27075,2.88,43,256.74,57,52,Q1,2024
S04855,AAC Technologies,USA,North America,Accessories,Camera,32268,2.22,51,193.49,80,97,Q4,2024
S04856,Goertek,Vietnam,APAC,iPad,Semiconductor,42641,2.51,47,143.18,47,74,Q1,2024
S04857,NXP,India,APAC,Apple Watch,Semiconductor,43118,3.83,42,403.23,35,63,Q3,2025
S04858,Intel,South Korea,APAC,MacBook,Camera,10533,2.65,42,193.72,97,90,Q2,2026
S04859,TSMC,USA,North America,iPhone,Battery,12819,0.37,30,425.18,59,98,Q2,2025
S04860,Sony,China,APAC,iPad,Assembly,39813,4.98,19,198.25,48,83,Q1,2026
S04861,Wistron,Japan,APAC,iPhone,Camera,26212,3.21,59,487.41,57,93,Q2,2023
S04862,Goertek,Vietnam,APAC,AirPods,Logistics,15859,4.03,48,89.79,66,50,Q4,2026
S04863,Wistron,Malaysia,APAC,iPad,Logistics,14241,4.03,45,138.75,59,56,Q1,2025
S04864,Intel,China,APAC,iPhone,Semiconductor,11773,1.13,29,227.25,78,82,Q4,2023
S04865,Sony,USA,North America,iPhone,Display,28332,2.98,26,237.9,79,88,Q1,2025
S04866,Pegatron,Japan,APAC,Apple Watch,Assembly,17155,0.92,22,144.69,87,56,Q3,2023
S04867,Wistron,Vietnam,APAC,iPad,Logistics,48155,4.61,23,158.92,94,56,Q2,2026
S04868,TSMC,Malaysia,APAC,AirPods,Semiconductor,14057,0.12,54,40.54,3,70,Q1,2023
S04869,AAC Technologies,USA,North America,MacBook,Display,21302,4.26,45,478.63,55,85,Q4,2025
S04870,Intel,Malaysia,APAC,Accessories,Battery,30746,2.68,48,129.42,91,82,Q3,2023
S04871,TSMC,Taiwan,APAC,iPad,Display,43954,4.11,35,250.9,85,65,Q1,2025
S04872,Foxconn,Japan,APAC,Apple Watch,Display,25678,4.99,52,218.17,70,96,Q3,2023
S04873,Goertek,USA,North America,AirPods,Camera,1227,3.02,20,309.3,61,69,Q1,2024
S04874,Foxconn,Japan,APAC,MacBook,Logistics,2619,2.84,20,73.16,47,92,Q4,2024
S04875,Broadcom,China,APAC,Accessories,Semiconductor,41342,1.65,34,40.88,56,73,Q1,2023
S04876,Samsung Display,Vietnam,APAC,iPhone,Assembly,30028,0.94,36,308.34,8,73,Q4,2024
S04877,Samsung Display,Malaysia,APAC,iPad,Battery,44179,4.03,38,459.94,50,66,Q3,2023
S04878,Samsung Display,Vietnam,APAC,MacBook,Display,4329,1.66,48,409.33,49,51,Q2,2023
S04879,Pegatron,Malaysia,APAC,AirPods,Semiconductor,14639,0.17,13,109.9,9,63,Q4,2024
S04880,Pegatron,Malaysia,APAC,Accessories,Semiconductor,22128,1.24,24,223.79,3,72,Q2,2023
S04881,Goertek,China,APAC,iPhone,Semiconductor,43873,0.53,13,74.5,67,99,Q3,2023
S04882,Delta Electronics,Taiwan,APAC,iPad,Logistics,21994,1.13,31,323.8,96,96,Q2,2025
S04883,TSMC,India,APAC,Accessories,Logistics,7626,3.6,22,71.89,39,68,Q2,2023
S04884,Goertek,South Korea,APAC,Apple Watch,Camera,36160,1.81,6,304.73,78,67,Q1,2026
S04885,Sony,South Korea,APAC,Accessories,Display,19211,3.12,17,361.11,85,82,Q4,2026
S04886,TSMC,Vietnam,APAC,iPhone,Display,36475,4.99,39,150.41,53,94,Q1,2023
S04887,BOE,South Korea,APAC,AirPods,Display,21614,0.41,59,203.92,73,61,Q2,2024
S04888,BOE,Japan,APAC,iPad,Battery,24349,1.09,31,146.83,42,86,Q3,2023
S04889,Foxconn,China,APAC,MacBook,Camera,7588,0.86,25,265.4,70,78,Q4,2023
S04890,Texas Instruments,India,APAC,Accessories,Battery,33400,1.07,17,391.82,12,51,Q3,2024
S04891,Pegatron,Malaysia,APAC,iPhone,Semiconductor,46513,0.9,27,434.13,52,75,Q1,2026
S04892,Samsung Display,Malaysia,APAC,AirPods,Battery,15862,1.8,5,373.46,21,90,Q3,2026
S04893,NXP,Vietnam,APAC,iPad,Logistics,6527,1.33,36,222.25,42,81,Q1,2026
S04894,Goertek,South Korea,APAC,iPad,Battery,49680,1.31,28,122.88,79,59,Q3,2023
S04895,Luxshare,Taiwan,APAC,Accessories,Logistics,21009,1.23,7,205.76,44,66,Q3,2024
S04896,TSMC,China,APAC,AirPods,Camera,2006,0.42,41,20.01,24,87,Q2,2024
S04897,LG Innotek,India,APAC,Apple Watch,Assembly,1537,3.32,23,231.09,45,71,Q1,2023
S04898,Wistron,India,APAC,AirPods,Display,28775,2.66,41,158.42,5,78,Q4,2025
S04899,NXP,Taiwan,APAC,MacBook,Battery,1051,3.74,10,244.95,33,98,Q1,2024
S04900,BOE,China,APAC,MacBook,Display,9616,3.73,38,355.81,37,62,Q2,2025
S04901,Foxconn,China,APAC,Apple Watch,Assembly,24667,3.74,36,189.98,25,96,Q2,2024
S04902,Goertek,USA,North America,iPad,Camera,16637,3.87,48,188.76,50,73,Q1,2023
S04903,Wistron,USA,North America,MacBook,Assembly,22934,2.14,55,31.93,39,63,Q1,2023
S04904,Jabil,India,APAC,AirPods,Logistics,17068,0.83,19,92.26,97,66,Q4,2026
S04905,Jabil,Malaysia,APAC,AirPods,Battery,39351,4.0,14,145.52,58,58,Q2,2023
S04906,AAC Technologies,China,APAC,iPad,Semiconductor,20309,4.56,17,295.55,95,95,Q2,2026
S04907,Qualcomm,Japan,APAC,Apple Watch,Display,13138,3.12,21,470.19,65,54,Q3,2025
S04908,Pegatron,India,APAC,Apple Watch,Battery,28551,3.5,9,33.53,76,83,Q1,2025
S04909,Murata,Malaysia,APAC,AirPods,Battery,7614,0.62,9,426.09,28,55,Q1,2025
S04910,Samsung Display,USA,North America,iPad,Camera,5876,0.17,30,410.38,73,65,Q3,2026
S04911,Qualcomm,USA,North America,Accessories,Camera,12696,2.23,22,470.59,88,94,Q4,2025
S04912,Samsung Display,South Korea,APAC,Apple Watch,Camera,24147,4.66,29,164.89,1,58,Q1,2023
S04913,Qualcomm,USA,North America,iPad,Display,2883,4.99,50,367.6,99,82,Q1,2025
S04914,Goertek,Malaysia,APAC,iPad,Display,6177,4.29,57,421.69,46,69,Q3,2024
S04915,Foxconn,South Korea,APAC,Accessories,Assembly,24105,3.79,46,199.74,32,85,Q1,2025
S04916,Broadcom,India,APAC,iPhone,Display,47904,3.47,52,88.03,12,52,Q4,2024
S04917,Samsung Display,Malaysia,APAC,Apple Watch,Camera,47070,3.27,53,424.99,24,63,Q2,2023
S04918,Goertek,India,APAC,AirPods,Assembly,7770,1.71,10,54.94,75,88,Q4,2023
S04919,Delta Electronics,Taiwan,APAC,Accessories,Assembly,38273,2.03,52,327.61,53,58,Q1,2024
S04920,Pegatron,Japan,APAC,AirPods,Semiconductor,12908,1.23,25,314.94,63,69,Q4,2026
S04921,Delta Electronics,Japan,APAC,Accessories,Semiconductor,15265,2.24,26,329.7,75,67,Q4,2026
S04922,Luxshare,India,APAC,Accessories,Semiconductor,26790,0.45,37,105.69,58,50,Q1,2023
S04923,BOE,Vietnam,APAC,iPhone,Logistics,16907,2.87,33,194.69,55,62,Q3,2023
S04924,BOE,USA,North America,Apple Watch,Logistics,9650,4.51,55,171.22,77,91,Q1,2026
S04925,NXP,India,APAC,AirPods,Display,46728,2.56,57,476.06,20,93,Q1,2026
S04926,Samsung Display,Vietnam,APAC,Apple Watch,Camera,13560,3.38,28,440.44,32,78,Q3,2024
S04927,Broadcom,Vietnam,APAC,iPad,Battery,29365,1.49,38,331.53,86,92,Q3,2026
S04928,NXP,Taiwan,APAC,iPhone,Camera,29601,0.94,52,421.92,73,62,Q4,2025
S04929,Qualcomm,China,APAC,Accessories,Battery,7473,4.49,25,372.41,40,56,Q4,2024
S04930,Luxshare,South Korea,APAC,Accessories,Logistics,1405,0.74,55,303.92,74,82,Q1,2023
S04931,Murata,China,APAC,MacBook,Semiconductor,27376,3.92,21,380.22,25,65,Q4,2025
S04932,NXP,South Korea,APAC,iPad,Camera,33990,2.47,45,443.12,86,82,Q2,2026
S04933,Texas Instruments,South Korea,APAC,MacBook,Logistics,20048,1.48,57,249.76,63,63,Q1,2025
S04934,Murata,USA,North America,Accessories,Assembly,1603,1.88,40,131.06,77,82,Q2,2026
S04935,Sony,Taiwan,APAC,Accessories,Semiconductor,19228,0.27,56,225.62,57,60,Q3,2025
S04936,Wistron,India,APAC,Accessories,Assembly,12926,1.14,26,333.76,71,82,Q2,2026
S04937,Foxconn,China,APAC,iPad,Logistics,23018,3.73,53,257.39,86,97,Q1,2024
S04938,Luxshare,South Korea,APAC,Accessories,Camera,15699,4.3,7,211.71,85,50,Q1,2025
S04939,Qualcomm,Japan,APAC,Accessories,Battery,31489,0.82,17,315.95,70,84,Q3,2023
S04940,Foxconn,India,APAC,iPhone,Semiconductor,31415,4.09,7,209.08,95,63,Q4,2026
S04941,Texas Instruments,Japan,APAC,MacBook,Semiconductor,40780,3.29,57,341.94,66,56,Q1,2023
S04942,LG Innotek,USA,North America,Apple Watch,Logistics,48584,0.5,46,452.32,44,67,Q4,2026
S04943,Wistron,Malaysia,APAC,MacBook,Battery,39197,3.36,23,325.69,68,62,Q3,2026
S04944,Delta Electronics,Japan,APAC,Apple Watch,Assembly,19079,0.22,38,220.48,72,70,Q1,2023
S04945,TSMC,India,APAC,AirPods,Logistics,44629,0.2,13,342.18,64,87,Q1,2024
S04946,LG Innotek,Japan,APAC,iPad,Assembly,27998,2.55,39,243.29,64,59,Q1,2025
S04947,Jabil,Taiwan,APAC,MacBook,Display,28400,1.74,48,36.06,40,73,Q4,2025
S04948,Intel,South Korea,APAC,iPhone,Battery,15760,1.09,54,158.06,92,55,Q3,2024
S04949,Foxconn,India,APAC,iPhone,Display,44040,2.32,5,400.88,99,73,Q3,2024
S04950,TSMC,Vietnam,APAC,Accessories,Camera,47597,0.96,41,311.72,34,84,Q1,2025
S04951,Goertek,South Korea,APAC,Accessories,Assembly,19579,1.21,46,432.16,47,95,Q4,2026
S04952,Samsung Display,Taiwan,APAC,Accessories,Logistics,8766,2.99,47,54.28,55,58,Q2,2023
